ID	label_en	synonym_en	label_ja	synonym_ja
NANDO:2201185	[小慢] Mucopolysaccharidosis type VII, intermediate form		[小慢] 中間型ムコ多糖症VII型	
NANDO:2201186	[小慢] Fucosidosis, infantile form	Fucosidosis type I	[小慢] 乳児型フコシドーシス	
NANDO:2201187	[小慢] Fucosidosis, milder form	Fucosidosis Type II	[小慢] 軽症型フコシドーシス	
NANDO:2201188	[小慢] Alpha-mannosidosis, infantile form	alpha-mannosidosis, type I	[小慢] 乳児型α - マンノシドーシス	乳児型（type I）
NANDO:2201189	[小慢] Alpha-mannosidosis, adult form		[小慢] 若年成人型α - マンノシドーシス	若年成人型（type II）
NANDO:2201190	[小慢] Beta-mannosidosis	β-mannosidosis	[小慢] β-マンノシドーシス	
NANDO:2201191	[小慢] Sialidosis type 1		[小慢] シアリドーシスI型	
NANDO:2201192	[小慢] Sialidosis type 2		[小慢] シアリドーシスII型	
NANDO:2201193	[小慢] Galactosialidosis, early infantile form	Sialidosis type II	[小慢] 新生児及び早期乳児型ガラクトシアリドーシス	
NANDO:2201194	[小慢] Galactosialidosis, late infantile form		[小慢] 晩期乳児型ガラクトシアリドーシス	
NANDO:2201195	[小慢] Galactosialidosis, juvenile/adult form		[小慢] 若年及び成人型ガラクトシアリドーシス	
NANDO:2201196	[小慢] GM1 gangliosidosis, infantile form	type 1 GM1 gangliosidosis	[小慢] 乳児型GM1-ガングリオシドーシス	
NANDO:2201197	[小慢] GM1 gangliosidosis, juvenile form	type 2 GM1 gangliosidosis	[小慢] 若年型GM1-ガングリオシドーシス	
NANDO:2201198	[小慢] GM1 gangliosidosis, adult form	type 3 GM1 gangliosidosis	[小慢] 成人型GM1-ガングリオシドーシス	
NANDO:2201199	[小慢] Tay-Sachs disease		[小慢] テイ・サックス病	Tay-Sachs病 | GM2ガングリオシドーシスB異型
NANDO:2201200	[小慢] Sandhoff disease		[小慢] サンドホフ病	Sandhoff病
NANDO:2201201	[小慢] GM2 gangliosidosis AB variant		[小慢] AB型GM2ガングリオシドーシス	
NANDO:2201202	[小慢] Metachromatic leukodystrophy, late infantile form		[小慢] 後期乳児型異染性白質ジストロフィー	
NANDO:2201203	[小慢] Metachromatic leukodystrophy, juvenile form		[小慢] 若年型異染性白質ジストロフィー	
NANDO:2201204	[小慢] Metachromatic leukodystrophy, adult form		[小慢] 成人型異染性白質ジストロフィー	
NANDO:2201205	[小慢] Saposin B deficiency		[小慢] サポシンB欠損症	
NANDO:2201206	[小慢] Niemann-Pick disease type A		[小慢] ニーマン・ピック病A型	Niemann-Pick病A型
NANDO:2201207	[小慢] Niemann-Pick disease type B		[小慢] ニーマン・ピック病B型	Niemann-Pick病B型
NANDO:2201208	[小慢] Infantile-onset Niemann-Pick disease type C		[小慢] 乳児型ニーマン・ピック病C型	
NANDO:2201209	[小慢] Adult-onset Niemann-Pick disease type C		[小慢] 成人型ニーマン・ピック病C型	
NANDO:2201210	[小慢] Gaucher disease type 1	GD type 1	[小慢] ゴーシェ病１型	Gaucher病1型
NANDO:2201211	[小慢] Gaucher disease type 2		[小慢] ゴーシェ病２型	Gaucher病2型
NANDO:2201212	[小慢] Gaucher disease type 3		[小慢] ゴーシェ病３型	Gaucher病3型
NANDO:2201213	[小慢] Classical Fabry disease		[小慢] 古典型ファブリー病	
NANDO:2201214	[小慢] Variant Fabry disease	late-onset Fabry disease	[小慢] 亜型ファブリー病	
NANDO:2201215	[小慢] Heterozygous Fabry disease		[小慢] ファブリー病顕性ヘテロ接合体	
NANDO:2201216	[小慢] Infantile Krabbe disease		[小慢] 乳児型クラッベ病	乳児型Krabbe病
NANDO:2201217	[小慢] Late-infantile Krabbe disease		[小慢] 後期乳児型クラッベ病	後期乳児型Krabbe病
NANDO:2201218	[小慢] Juvenile Krabbe disease		[小慢] 若年型クラッベ病	若年型Krabbe病
NANDO:2201219	[小慢] Adult Krabbe disease		[小慢] 成人型クラッベ病	成人型Krabbe病
NANDO:2201220	[小慢] Type 1 Farber disease	classic FD	[小慢] 古典型ファーバー病	古典型Farber病
NANDO:2201221	[小慢] Type 2 Farber disease	Intermediate FD	[小慢] 中間型ファーバー病	中間型Farber病
NANDO:2201222	[小慢] Type 3 Farber disease	mild FD	[小慢] 軽症型ファーバー病	軽症型Farber病
NANDO:2201223	[小慢] Type 4 Farber disease	neonatal-visceral FD	[小慢] 新生児型ファーバー病	新生児型Farber病
NANDO:2201224	[小慢] Type 5 Farber disease	neurologic FD | Neurological Progressive variant	[小慢] 進行性神経障害型ファーバー病	
NANDO:2201225	[小慢] Type 6 Farber disease	Combined Farber and Sandhoff Disease variant	[小慢] サンドホフ病合併型ファーバー病	
NANDO:2201226	[小慢] Type 7 Farber disease	Prosaposin Deficiency	[小慢] ファーバー病（プロサポシン欠損型）	
NANDO:2201227	[小慢] Neonatal multiple sulfatase deficiency		[小慢] 新生児型マルチプルスルファターゼ欠損症	
NANDO:2201228	[小慢] Late-infantile multiple sulfatase deficiency		[小慢] 乳幼児型マルチプルスルファターゼ欠損症	
NANDO:2201229	[小慢] Classic infantile Pompe disease		[小慢] 乳児型ポンペ病	乳児型Pompe病
NANDO:2201230	[小慢] Childhood-onset Pompe disease		[小慢] 小児型ポンペ病	小児型Pompe病
NANDO:2201231	[小慢] Adult-onset Pompe disease		[小慢] 成人型ポンペ病	成人型Pompe病
NANDO:2201232	[小慢] Wolman disease		[小慢] ウォルマン病	Wolman病
NANDO:2201233	[小慢] Cholesterol ester storage disease	CESD	[小慢] コレステロールエステル蓄積症	
NANDO:2201234	[小慢] Nephropathic cystinosis	Infantile nephropathic cystinosis	[小慢] 腎型シスチン症	
NANDO:2201235	[小慢] Intermediate cystinosis	Juvenile nephropathic cystinosis | Juvenile cystinosis	[小慢] 中間型シスチン症	
NANDO:2201236	[小慢] Non-nephropathic cystinosis 	ocular cystinosis 	[小慢] 非腎型シスチン症	眼型シスチン病
NANDO:2201237	[小慢] Infantile free sialic acid storage disease	ISSD	[小慢] 乳児型遊離シアル酸蓄積症	最重症型遊離シアル酸蓄積症
NANDO:2201238	[小慢] Intermediate severe Salla disease		[小慢] 中間型遊離シアル酸蓄積症	重症Salla病
NANDO:2201239	[小慢] Skeletal dysplasias		[小慢] 骨系統疾患	
NANDO:2201240	[小慢] Congenital neuronal ceroid lipofuscinosis		[小慢] 先天型神経セロイドリポフスチン症	
NANDO:2201241	[小慢] Infantile neuronal ceroid lipofuscinosis	INCL | Infantile Batten disease | CLN1	[小慢] 乳児型神経セロイドリポフスチン症	
NANDO:2201242	[小慢] Late infantile neuronal ceroid lipofuscinosis	CLN2 | LINCL | Jansky-Bielschowsky disease	[小慢] 遅発乳児型神経セロイドリポフスチン症	
NANDO:2201243	[小慢] Juvenile neuronal ceroid lipofuscinosis	JNCL | CLN3 | Batten disease | Spielmeyer-Vogt-Sjogren disease	[小慢] 若年型神経セロイドリポフスチン症	
NANDO:2201244	[小慢] Adult neuronal ceroid lipofuscinosis	ANCL | Kufs disease | Kufs' disease | CLN4	[小慢] 成人型神経セロイドリポフスチン症	
NANDO:2201245	[小慢] Atypical neuronal ceroid lipofuscinosis		[小慢] 非定型神経セロイドリポフスチン症	
NANDO:2201246	[小慢] Childhood cerebral adrenoleukodystrophy	CCALD	[小慢] 小児大脳型副腎白質ジストロフィー	
NANDO:2201247	[小慢] Adolescent cerebral adrenoleukodystrophy	AdolCALD	[小慢] 思春期大脳型副腎白質ジストロフィー	
NANDO:2201248	[小慢] Adrenomyeloneuropathy	AMN | Adrenoleukodystrophy	[小慢] 副腎脊髄ニューロパチー	副腎白質ジストロフィー
NANDO:2201249	[小慢] Adult cerebral adrenoleukodystrophy	ACALD	[小慢] 成人大脳型副腎白質ジストロフィー	
NANDO:2201250	[小慢] Atypical X-linked adult adrenoleukodystrophy		[小慢] 小脳・脳幹型副腎白質ジストロフィー	
NANDO:2201251	[小慢] Addison-only adrenoleukodystrophy		[小慢] アジソン型副腎白質ジストロフィー	
NANDO:2201252	[小慢] Female adrenoleukodystrophy		[小慢] 副腎白質ジストロフィー（女性発症者）	
NANDO:2201253	[小慢] Pre-symptomatic male adrenoleukodystrophy		[小慢] 副腎白質ジストロフィー（発症前男性等）	副腎白質ジストロフィー（その他）
NANDO:2201254	[小慢] Heterozygous familial hypercholesterolemia	Heterozygous familial hypercholesterolaemia | Heterozygous FH	[小慢] 家族性高コレステロール血症ヘテロ接合体	FHヘテロ接合体
NANDO:2201255	[小慢] Homozygous familial hypercholesterolemia	Homozygous familial hypercholesterolaemia | Homozygous FH	[小慢] 家族性高コレステロール血症ホモ接合体	FHホモ接合体
NANDO:2201256	[小慢] Ehlers-Danlos syndrome, classical type	classical EDS	[小慢] 古典型エーラス・ダンロス症候群	
NANDO:2201257	[小慢] Ehlers-Danlos syndrome, hypermobility type	Hypermobile EDS	[小慢] 関節型エーラス・ダンロス症候群	
NANDO:2201258	[小慢] Ehlers-Danlos syndrome, vascular type	Vascular EDS	[小慢] 血管型エーラス・ダンロス症候群	
NANDO:2201259	[小慢] Ehlers-Danlos syndrome, kyphoscoliotic type	Kyphoscoliosis EDS	[小慢] 後側彎型エーラス・ダンロス症候群	
NANDO:2201260	[小慢] Ehlers-Danlos syndrome, arthrochalasis type	Arthrochalasia EDS	[小慢] 多発関節弛緩型エーラス・ダンロス症候群	
NANDO:2201261	[小慢] Ehlers-Danlos syndrome, dermatosparaxis type	Dermatosparaxis EDS	[小慢] 皮膚脆弱型エーラス・ダンロス症候群	
NANDO:2201262	[小慢] Dermatan 4-O-sulfotransferase 1 deficient Ehlers-Danlos syndrome		[小慢] デルマタン4-O-硫酸基転移酵素-1欠損型エーラス・ダンロス症候群	
NANDO:2201263	[小慢] Acute intermittent porphyria	AIP	[小慢] 急性間欠性ポルフィリン症	AIP
NANDO:2201264	[小慢] Hereditary coproporphyria	HCP	[小慢] 遺伝性コプロポルフィリン症	HCP
NANDO:2201265	[小慢] Variegate porphyria	VP	[小慢] 異型ポルフィリン症	
NANDO:2201266	[小慢] Erythropoietic protoporphyria	EPP	[小慢] 赤芽球性プロトポルフィリン症	
NANDO:2201267	[小慢] Porphyria cutanea tarda	PCT	[小慢] 晩発性皮膚ポルフィリン症	
NANDO:2201268	[小慢] Congenital erythropoietic porphyria	CEP	[小慢] 先天性骨髄性ポルフィリン症	
NANDO:2201269	[小慢] X-linked dominant protoporphyria	XLDPP	[小慢] X連鎖優性プロトポルフィリン症	
NANDO:2201270	[小慢] Hepatoerythropoietic porphyria	HEP	[小慢] 肝性骨髄性ポルフィリン症	
NANDO:2201271	[小慢] Idiopathic autoimmune hemolytic anemia	Idiopathic autoimmune haemolytic anaemia | Idiopathic AIHA	[小慢] 特発性自己免疫性溶血性貧血	
NANDO:2201272	[小慢] Secondary autoimmune hemolytic anemia	Secondary autoimmune haemolytic anaemia | Secondary AIHA	[小慢] 続発性自己免疫性溶血性貧血	
NANDO:2201273	[小慢] α-thalassemia	α-thalassaemia | Alpha-thalassaemia | Alpha-thalassemia	[小慢] α - サラセミア	
NANDO:2201274	[小慢] β-thalassemia	β-thalassaemia | Beta-thalassaemia | Beta-thalassemia	[小慢] β - サラセミア	
NANDO:2201275	[小慢] Congenital aplastic anemia	Congenital aplastic anaemia	[小慢] 先天性再生不良性貧血	
NANDO:2201276	[小慢] Idiopathic aplastic anemia	Idiopathic aplastic anaemia	[小慢] 特発性再生不良性貧血	
NANDO:2201277	[小慢] Secondary aplastic anemia	Secondary aplastic anaemia	[小慢] 二次性再生不良性貧血	
NANDO:2201278	[小慢] Hepatitis-associated aplastic anemia	Hepatitis-associated aplastic anaemia	[小慢] 肝炎後再生不良性貧血	
NANDO:2201279	[小慢] gp91phox-deficient chronic granulomatous disease		[小慢] gp91phox欠損慢性肉芽腫症	
NANDO:2201280	[小慢] p22phox-deficient chronic granulomatous disease		[小慢] p22phox欠損慢性肉芽腫症	
NANDO:2201281	[小慢] p47phox-deficient chronic granulomatous disease		[小慢] p47phox欠損慢性肉芽腫症	
NANDO:2201282	[小慢] p67phox-deficient chronic granulomatous disease		[小慢] p67phox欠損慢性肉芽腫症	
NANDO:2201283	[小慢] p40phox-deficient chronic granulomatous disease		[小慢] p40phox欠損慢性肉芽腫症	
NANDO:2201284	[小慢] Altman type I sacrococcygeal teratoma		[小慢] 仙尾部奇形腫（Altman I型）	
NANDO:2201285	[小慢] Altman type II sacrococcygeal teratoma		[小慢] 仙尾部奇形腫（Altman II型）	
NANDO:2201286	[小慢] Altman type III sacrococcygeal teratoma		[小慢] 仙尾部奇形腫（Altman III型）	
NANDO:2201287	[小慢] Altman type IV sacrococcygeal teratoma	Presacral teratoma	[小慢] 仙尾部奇形腫（Altman IV型）	
NANDO:2201288	[小慢] Pelizaeus-Merzbacher disease	PMD	[小慢] ペリツェウス・メルツバッハ病	PMD | Pelizaeus-Merzbacher病
NANDO:2201289	[小慢] Pelizaeus-Merzbacher like disease	PMLD1 | Pelizaeus-Merzbacher like disease 1	[小慢] ペリツェウス・メルツバッハ様病１	Pelizaeus-Merzbacher様病１
NANDO:2201290	[小慢] Hypomyelination with atrophy of the basal ganglia and cerebellum	HABC	[小慢] 基底核および小脳萎縮を伴う髄鞘形成不全症	
NANDO:2201291	[小慢] 18q-syndrome		[小慢] 18q欠失症候群	
NANDO:2201292	[小慢] Allan-Herndon-Dudley syndrome	AHDS | Monocarboxylate transporter 8 deficiency	[小慢] アラン・ハーンドン・ダドリー症候群	MCT8欠損症 | Allan-Herndon-Dudley症候群
NANDO:2201293	[小慢] Mitochondrial Hsp60 chaperonopathy		[小慢] Hsp60シャペロン病	HSP60 chaperon病
NANDO:2201294	[小慢] Salla disease	SD	[小慢] サラ病	最軽症型遊離シアル酸蓄積症 | Salla病
NANDO:2201295	[小慢] Diffuse cerebral hypomyelination with cerebellar atrophy and hypoplasia of the corpus callosum		[小慢] 小脳萎縮と脳梁低形成を伴うびまん性大脳白質形成不全症	
NANDO:2201296	[小慢] Hypomyelination and congenital cataract	HCC	[小慢] 先天性白内障を伴う髄鞘形成不全症	
NANDO:2201297	[小慢] Ataxia, delayed dentition, and hypomyelination syndrome	ADDH	[小慢] 失調、歯牙低形成を伴う髄鞘形成不全症	
NANDO:2201298	[小慢] Peripheral demyelinating neuropathy, central dysmyelinating leukodystrophy, Waardenburg syndrome, and Hirschsprung disease	PCWH	[小慢] 脱髄型末梢神経障害、中枢性髄鞘形成不全症、ワーデンバーグ症候群、ヒルシュスプルング病	脱髄型末梢神経障害、中枢性髄鞘形成不全症、Waardenburg症候群、Hirschsprung病
NANDO:2201299	[小慢] AGAT deficiency		[小慢] AGAT欠損症	
NANDO:2201300	[小慢] GAMT deficiency	Guanidinoacetate methyltransferase deficiency	[小慢] GAMT欠損症	
NANDO:2201301	[小慢] SLC6A8 deficiency	X-linked creatine transporter deficiency	[小慢] SLC6A8欠損症	
NANDO:2201302	[小慢] Non-syndromic sagittal craniosynostosis		[小慢] 非症候性頭蓋骨縫合早期癒合症（矢状縫合）	
NANDO:2201303	[小慢] Non-syndromic coronal craniosynostosis		[小慢] 非症候性頭蓋骨縫合早期癒合症（冠状縫合）	
NANDO:2201304	[小慢] Non-syndromic lambdoid craniosynostosis		[小慢] 非症候性頭蓋骨縫合早期癒合症（人字縫合）	非症候性頭蓋骨縫合早期癒合症（ラムダ縫合）
NANDO:2201305	[小慢] Non-syndromic metopic craniosynostosis		[小慢] 非症候性頭蓋骨縫合早期癒合症（前頭縫合）	
NANDO:2201306	[小慢] Non-syndromic squamosal craniosynostosis		[小慢] 非症候性頭蓋骨縫合早期癒合症（鱗状縫合）	
NANDO:2201307	[小慢] Apert syndrome (sagittal synostosis)		[小慢] アペール症候群（矢状縫合）	
NANDO:2201308	[小慢] Apert syndrome (coronal synostosis)		[小慢] アペール症候群（冠状縫合）	
NANDO:2201309	[小慢] Apert syndrome (lambdoid synostosis)		[小慢] アペール症候群（人字縫合）	
NANDO:2201310	[小慢] Apert syndrome (metopic synostosis)		[小慢] アペール症候群（前頭縫合）	
NANDO:2201311	[小慢] Apert syndrome (squamosal synostosis)		[小慢] アペール症候群（鱗状縫合）	
NANDO:2201312	[小慢] Crouzon disease (sagittal synostosis)		[小慢] クルーゾン病（矢状縫合）	
NANDO:2201313	[小慢] Crouzon disease (coronal synostosis)		[小慢] クルーゾン病（冠状縫合）	
NANDO:2201314	[小慢] Crouzon disease (lambdoid synostosis)		[小慢] クルーゾン病（人字縫合）	
NANDO:2201315	[小慢] Crouzon disease (metopic synostosis)		[小慢] クルーゾン病（前頭縫合）	
NANDO:2201316	[小慢] Crouzon disease (squamosal synostosis)		[小慢] クルーゾン病（鱗状縫合）	
NANDO:2201317	[小慢] Anti-NMDA receptor encephalitis		[小慢] 抗NMDA受容体脳炎	
NANDO:2201318	[小慢] Anti-VGKC complex antibody encephalitis		[小慢] 抗VGKC複合体抗体陽性脳炎	
NANDO:2201319	[小慢] Relapsing-remitting multiple sclerosis	relapsing-remitting MS | RRMS	[小慢] 再発寛解型多発性硬化症	再発寛解型MS | 再発型MS
